Nº chamada;Data/hora de criação;Local do fato;Latitude  do local;Longitude do local;Natureza;Unidade Responsável;Recursos empenhados;Alerta;Destaque;Envolve autoridade;Tipo de classificação;Situação;Data/hora da situação atual
2020-10271849-0;15/04/2020 20:05;AVENIDA DONA EUGENIA, Nº 377 - CENTRO - QUARTEL GERAL;-19.271.998;-455.558.021;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25683;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;15/04/2020 20:06
2020-10273337-9;15/04/2020 22:35;AVENIDA FRANCISCO CAMPOS, Nº 295 - ESTRELA DO INDAIA;-195.220.135;-457.847.427;Y15001 - PATRULHA ESCOLAR / PATRULHA DE PREVENCAO AS DROGAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25701;Não;Não;Não;RAT;Classificada;15/04/2020 22:36
2020-10275423-0;16/04/2020 06:58;RUA CORONEL ALEXANDRE, Nº 177 - CENTRO - DORES DO INDAIA;-194.665.961;-456.070.724;Y15001 - PATRULHA ESCOLAR / PATRULHA DE PREVENCAO AS DROGAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;21360;Não;Não;Não;RAT;Classificada;16/04/2020 08:53
2020-10275426-8;16/04/2020 06:59;RUA FREI TEOFILO, Nº 1088 - SIMAO DA CUNHA - ABAETE;-191.519.147;-454.438.901;Y15001 - PATRULHA ESCOLAR / PATRULHA DE PREVENCAO AS DROGAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25927;Não;Não;Não;RAT;Classificada;16/04/2020 08:59
2020-10276105-0;16/04/2020 08:18;ALAMEDA CORONEL FULGENCIO, Nº S/N - VILA MILITAR - BOM DESPACHO;-197.315.017;-452.546.914;X01000 - SUPERVISAO (C) (Prioridade: 3 - Baixa);COPOM/7 BPM/7 RPM;20071;Não;Sim;Não;RAT;Classificada;16/04/2020 16:28
2020-10276217-3;16/04/2020 08:33;RUA MATO GROSSO, Nº 1800 - AFONSO PENA - DIVINOPOLIS;-201.317.291;-448.905.678;X01000 - SUPERVISAO (C) (Prioridade: 3 - Baixa);23 BPM/7 RPM;HT;Não;Não;Não;RAT;Classificada;17/04/2020 03:32
2020-10276459-2;16/04/2020 08:55;PRACA GETULIO VARGAS, Nº 21 - CENTRO - DORES DO INDAIA;-194.601.004;-456.018.211;A20000 - VISITA TRANQUILIZADORA / POS-SINISTRO  (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;21360;Não;Não;Não;DUPLICADA;Classificada;16/04/2020 08:59
2020-10276468-3;16/04/2020 08:58;RUA NOSSA SENHORA DA ABADIA, Nº 745 - PALMEIRAS - FORMIGA;-204.576.516;-454.501.485;X01000 - SUPERVISAO (C) (Prioridade: 3 - Baixa);63 BPM/7 RPM;CAPALISSON;Não;Não;Não;RAT;Classificada;16/04/2020 12:20
2020-10276751-4;16/04/2020 09:19;RUA TEODORO JANEIRO, Nº 64 - SIMAO DA CUNHA - ABAETE;-191.548.329;-454.398.357;Y11011 - APOIO A OUTROS ORGAOS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;28588 / 25927;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;16/04/2020 10:45
2020-10277813-5;16/04/2020 10:59;RUA JADER MOURA, Nº 310 - CENTRO - ABAETE;-191.567.459;-454.451.197;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25927;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;16/04/2020 15:27
2020-10278872-0;16/04/2020 13:05;RUA FRANCISCO FERNANDES, Nº 110 - CENTRO - QUARTEL GERAL;-192.725.923;-455.553.524;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25683;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;16/04/2020 15:27
2020-10278942-3;16/04/2020 13:11;RUA NOSSA SENHORA DA ABADIA, Nº 745 - PALMEIRAS - FORMIGA;-204.576.516;-454.501.485;X01000 - SUPERVISAO (C) (Prioridade: 3 - Baixa);63 BPM/7 RPM;T.CRISTIAN;Não;Não;Não;RAT;Classificada;16/04/2020 17:06
2020-10280497-5;16/04/2020 15:15;RUA JOSE MACHADO DE SOUZA, Nº 48 - ESTRELA DO INDAIA;-195.227.923;-457.818.351;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25701;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;16/04/2020 17:13
2020-10281006-7;16/04/2020 15:53;PRACA ADEMAR RIBEIRO DE OLIVEIRA, Nº 29 - CENTRO - SERRA DA SAUDADE;-194.396.661;-457.908.549;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;24347;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;16/04/2020 17:14
2020-10281943-4;16/04/2020 17:05;RUA ZECA BATISTA, Nº 369 - CHAPADAO - PITANGUI;-196.912.375;-448.961.566;Y10008 - COBERTURA POLICIAL A PREFEITURAS (C) (Prioridade: 3 - Baixa);1 GP/3 PEL/280 CIA PM/60 BPM/7 RPM;PTANGUI/RE;Não;Não;Não;RAT;Classificada;16/04/2020 17:41
2020-10283380-4;16/04/2020 18:57;RUA DOM PEDRO I, Nº 160 - CENTRO - ESTRELA DO INDAIA;-195.189.359;-457.938.222;Y15001 - PATRULHA ESCOLAR / PATRULHA DE PREVENCAO AS DROGAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25701;Não;Não;Não;RAT;Classificada;17/04/2020 18:18
2020-10285941-0;16/04/2020 22:36;AVENIDA JONAS PIRES, Nº 100 - OSWALDO SOARES COSTA - DORES DO INDAIA;-19.471.011;-455.968.107;Y15001 - PATRULHA ESCOLAR / PATRULHA DE PREVENCAO AS DROGAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;21360;Não;Não;Não;RAT;Classificada;17/04/2020 18:18
2020-10286990-1;17/04/2020 00:33;POVOADO BANANAL, Nº S/N - CLAUDIO;-204.766.332;-447.866.984;W98011 - SOLICITACAO DE APOIO (C) (Prioridade: 1 - Alta);139 CIA PM/23 BPM/7 RPM;28884;Não;Sim;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;17/04/2020 01:20
2020-10289093-5;17/04/2020 08:31;RUA MATO GROSSO, Nº 1800 - AFONSO PENA - DIVINOPOLIS;-201.317.291;-448.905.678;X01000 - SUPERVISAO (C) (Prioridade: 3 - Baixa);23 BPM/7 RPM;TEN-CELSO;Não;Não;Não;RAT;Classificada;17/04/2020 17:49
2020-10289299-0;17/04/2020 08:54;RUA FRANCISCO FERNANDES, Nº 110 - CENTRO - QUARTEL GERAL;-192.725.923;-455.553.524;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;PM1520352;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;17/04/2020 11:03
2020-10289417-5;17/04/2020 09:03;AVENIDA FERNAO DIAS, Nº 66 - SANTA HELENA - LAGOA DA PRATA;-200.319.835;-455.368.006;X01000 - SUPERVISAO (C) (Prioridade: 3 - Baixa);107 CIA PM/7 BPM/7 RPM;26973;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;17/04/2020 09:15
2020-10289408-4;17/04/2020 09:04;PRACA GETULIO VARGAS, Nº 24 - CENTRO - DORES DO INDAIA;-194.601.963;-456.014.138;A20000 - VISITA TRANQUILIZADORA / POS-SINISTRO  (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;18264;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;17/04/2020 11:03
2020-10289457-0;17/04/2020 09:06;RUA JADER MOURA, Nº 310 - CENTRO - ABAETE;-191.567.459;-454.451.197;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25927;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;17/04/2020 16:57
2020-10293362-9;17/04/2020 15:07;RUA CORONEL ALEXANDRE, Nº 177 - CENTRO - DORES DO INDAIA;-194.665.961;-456.070.724;Y15001 - PATRULHA ESCOLAR / PATRULHA DE PREVENCAO AS DROGAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;21360;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;17/04/2020 16:47
2020-10294806-6;17/04/2020 16:55;RUA JOAQUIM MACHADO, Nº 48 - CENTRO - ESTRELA DO INDAIA;-195.224.303;-457.865.784;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25701;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;17/04/2020 17:47
2020-10296749-5;17/04/2020 19:14;RUA NOSSA SENHORA DA ABADIA, Nº 745 - PALMEIRAS - FORMIGA;-204.576.516;-454.501.485;X01000 - SUPERVISAO (C) (Prioridade: 3 - Baixa);63 BPM/7 RPM;TEN-CASTRO;Não;Não;Não;RAT;Classificada;17/04/2020 23:40
2020-10297472-9;17/04/2020 20:04;RUA DOM PEDRO II, Nº 1155 - SAO JOAO - ABAETE;-191.496.375;-454.553.774;A99000 - OUTRAS ACOES DEFESA SOCIAL (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;28588;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;17/04/2020 20:04
2020-10298036-2;17/04/2020 20:48;RUA DOM PEDRO II, Nº 1155 - SAO JOAO - ABAETE;-191.496.375;-454.553.774;A99000 - OUTRAS ACOES DEFESA SOCIAL (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;28588;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;17/04/2020 20:49
2020-10299094-4;17/04/2020 22:17;AVENIDA DONA EUGENIA, Nº 377 - CENTRO - QUARTEL GERAL;-19.271.998;-455.558.021;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25683;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;17/04/2020 22:17
2020-10302212-0;18/04/2020 02:49;RUA ANTONIO MACHADO DE ANDRADE, Nº 1471 - SAO JOAO - ABAETE;-19.146.447;-454.561.468;A99000 - OUTRAS ACOES DEFESA SOCIAL (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25927;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;18/04/2020 02:51
2020-10303147-6;18/04/2020 06:52;RUA NOSSA SENHORA DA ABADIA, Nº 745 - PALMEIRAS - FORMIGA;-204.576.516;-454.501.485;X01000 - SUPERVISAO (C) (Prioridade: 3 - Baixa);63 BPM/7 RPM;CRISTIAN;Não;Não;Não;RAT;Classificada;19/04/2020 07:52
2020-10303961-3;18/04/2020 08:31;ALAMEDA CORONEL FULGENCIO, Nº S/N - VILA MILITAR - BOM DESPACHO;-197.315.017;-452.546.914;X01000 - SUPERVISAO (C) (Prioridade: 3 - Baixa);COPOM/7 BPM/7 RPM;28867;Não;Não;Não;RAT;Classificada;18/04/2020 14:15
2020-10309082-5;18/04/2020 17:10;POVOADO PASSAGEM, Nº S/N - BOM DESPACHO;-197.475;-451.388.889;E01268 - INFRACAO DE MEDIDA SANITARIA PREVENTIVA (C) (Prioridade: 3 - Baixa);COPOM/7 BPM/7 RPM;28072 / 28735;Não;Sim;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;18/04/2020 20:26
2020-10310173-6;18/04/2020 18:30;AVENIDA DONA EUGENIA, Nº 377 - CENTRO - QUARTEL GERAL;-19.271.998;-455.558.021;Y15001 - PATRULHA ESCOLAR / PATRULHA DE PREVENCAO AS DROGAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25683;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;19/04/2020 03:24
2020-10311775-4;18/04/2020 20:23;PRACA PCA WALDEMAR ALMEIDA BARBOSA, Nº S/N - CENTRO - DORES DO INDAIA;-194.689.994;-456.078.681;Y15001 - PATRULHA ESCOLAR / PATRULHA DE PREVENCAO AS DROGAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;18264;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;19/04/2020 03:24
2020-10312117-6;18/04/2020 20:49;AVENIDA FRANCISCO CAMPOS, Nº 256 - CENTRO - ESTRELA DO INDAIA;-195.221.848;-457.852.219;Y15001 - PATRULHA ESCOLAR / PATRULHA DE PREVENCAO AS DROGAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25701;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;19/04/2020 03:23
2020-10319954-7;19/04/2020 10:12;RUA CORONEL ALEXANDRE, Nº 15 - CENTRO - DORES DO INDAIA;-19.467.871;-456.076.001;Y15001 - PATRULHA ESCOLAR / PATRULHA DE PREVENCAO AS DROGAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;21360;Não;Não;Não;RAT;Classificada;19/04/2020 18:21
2020-10323491-4;19/04/2020 16:37;PRACA NOVE DE JUNHO, Nº S/N - CENTRO - PITANGUI;-196.847.607;-448.941.018;X99000 - OUTROS TIPOS DE ACOES DE COORDENACAO E CONTROLE (C) (Prioridade: 1 - Alta);1 GP/3 PEL/280 CIA PM/60 BPM/7 RPM;PITANGUI;Não;Não;Não;RAT;Classificada;19/04/2020 17:55
2020-10324757-5;19/04/2020 18:18;AVENIDA DONA EUGENIA, Nº 377 - CENTRO - QUARTEL GERAL;-19.271.998;-455.558.021;Y15001 - PATRULHA ESCOLAR / PATRULHA DE PREVENCAO AS DROGAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25683;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;19/04/2020 21:41
2020-10325303-3;19/04/2020 18:54;RUA DOUTOR ROMULO AMORIM / RUA PERNAMBUCO - LAGOA DA PRATA;-200.317.178;-455.399.846;A99000 - OUTRAS ACOES DEFESA SOCIAL (C) (Prioridade: 3 - Baixa);107 CIA PM/7 BPM/7 RPM;24679;Não;Não;Não;W04000-NADA CONSTATADO;Classificada;19/04/2020 18:58
2020-10327985-6;19/04/2020 22:06;AVENIDA FRANCISCO CAMPOS, Nº 256 - CENTRO - ESTRELA DO INDAIA;-195.221.848;-457.852.219;Y15001 - PATRULHA ESCOLAR / PATRULHA DE PREVENCAO AS DROGAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25701;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;19/04/2020 23:50
2020-10331534-0;20/04/2020 08:03;PRACA GETULIO VARGAS, Nº S/N - CENTRO - DORES DO INDAIA;-194.603.514;-456.018.668;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;21360;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;20/04/2020 18:36
2020-10331566-7;20/04/2020 08:05;RUA JADER MOURA, Nº 310 - CENTRO - ABAETE;-191.567.459;-454.451.197;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25927;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;20/04/2020 18:36
2020-10331812-1;20/04/2020 08:31;ALAMEDA CORONEL FULGENCIO, Nº S/N - VILA MILITAR - BOM DESPACHO;-197.315.017;-452.546.914;X01000 - SUPERVISAO (C) (Prioridade: 3 - Baixa);COPOM/7 BPM/7 RPM;28586;Não;Não;Não;RAT;Classificada;20/04/2020 17:00
2020-10331797-0;20/04/2020 08:33;RUA MATO GROSSO, Nº 1800 - AFONSO PENA - DIVINOPOLIS;-201.317.291;-448.905.678;X01000 - SUPERVISAO (C) (Prioridade: 3 - Baixa);23 BPM/7 RPM;HT;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;20/04/2020 10:10
2020-10332405-3;20/04/2020 09:26;RUA FRANCISCO FERNANDES, Nº 110 - CENTRO - QUARTEL GERAL;-192.725.923;-455.553.524;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25683;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;20/04/2020 18:36
2020-10334619-8;20/04/2020 13:14;RUA CIRILO MACIEL, Nº 222 - CENTRO - LAGOA DA PRATA;-200.211.677;-455.463.013;A99000 - OUTRAS ACOES DEFESA SOCIAL (C) (Prioridade: 3 - Baixa);107 CIA PM/7 BPM/7 RPM;25744;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;20/04/2020 17:53
2020-10336031-7;20/04/2020 15:05;RUA JOAQUIM MACHADO, Nº 48 - CENTRO - ESTRELA DO INDAIA;-195.224.303;-457.865.784;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25701;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;20/04/2020 18:36
2020-10336368-0;20/04/2020 15:26;PRACA ADEMAR RIBEIRO DE OLIVEIRA, Nº 330 - CENTRO - SERRA DA SAUDADE;-194.394.208;-45.792.991;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;24347;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;20/04/2020 18:36
2020-10336801-2;20/04/2020 15:54;PRACA PREFEITO MARIO CARNEIRO, Nº 25 - CENTRO - DORES DO INDAIA;-194.610.711;-456.026.076;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;21360;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;20/04/2020 18:36
2020-10337005-2;20/04/2020 16:09;RUA JOSE FRANCINO DE OLIVEIRA, Nº 395 - NOSSA SENHORA DAS MERCES - FORMIGA;-204.602.291;-454.200.312;Y10008 - COBERTURA POLICIAL A PREFEITURAS (C) (Prioridade: 3 - Baixa);63 BPM/7 RPM;SGT-WILIAN;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;20/04/2020 16:40
2020-10337239-3;20/04/2020 16:23;PRACA MATRIZ, Nº S/N - CENTRO - BOM DESPACHO;-197.371.667;-45.251.554;A99000 - OUTRAS ACOES DEFESA SOCIAL (C) (Prioridade: 3 - Baixa);COPOM/7 BPM/7 RPM;28735;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;20/04/2020 17:05
2020-10338307-7;20/04/2020 17:41;PRACA DOUTOR GERALDO CAETANO BRANDAO, Nº 30 - PERDIGAO;-199.528.313;-450.829.285;A99000 - OUTRAS ACOES DEFESA SOCIAL (C) (Prioridade: 3 - Baixa);60 BPM/7 RPM;FISCAL;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;20/04/2020 21:06
2020-10339492-6;20/04/2020 19:13;RUA DOM PEDRO I, Nº 160 - CENTRO - ESTRELA DO INDAIA;-195.189.359;-457.938.222;Y15001 - PATRULHA ESCOLAR / PATRULHA DE PREVENCAO AS DROGAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25701;Não;Não;Não;RAT;Classificada;20/04/2020 19:13
2020-10340881-5;20/04/2020 21:06;AVENIDA JONAS PIRES, Nº 100 - OSWALDO SOARES COSTA - DORES DO INDAIA;-19.471.011;-455.968.107;Y15001 - PATRULHA ESCOLAR / PATRULHA DE PREVENCAO AS DROGAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;18264;Não;Não;Não;RAT;Classificada;20/04/2020 21:07
2020-10341909-8;20/04/2020 22:44;AVENIDA GETULIO VARGAS / RUA JOSE BERNARDES LOBATO - LAGOA DA PRATA;-200.205.736;-455.445.928;A99000 - OUTRAS ACOES DEFESA SOCIAL (C) (Prioridade: 3 - Baixa);107 CIA PM/7 BPM/7 RPM;25744;Não;Não;Não;TRANS-TRANSMITIDO A REDE;Classificada;21/04/2020 05:48
2020-10342578-8;20/04/2020 23:43;AVENIDA DONA EUGENIA, Nº 377 - CENTRO - QUARTEL GERAL;-19.271.998;-455.558.021;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25683;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;20/04/2020 23:43
2020-10343853-6;21/04/2020 01:58;POVOADO PAIVAS, Nº S/N - PARA DE MINAS;-19.904.444;-44.6;A99000 - OUTRAS ACOES DEFESA SOCIAL (C) (Prioridade: 3 - Baixa);4 GP/1 PEL RV/7 CIA PM RV/BPMRV/CPRV;23071;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;21/04/2020 05:53
2020-10345974-1;21/04/2020 09:15;ALAMEDA CORONEL FULGENCIO, Nº S/N - VILA MILITAR - BOM DESPACHO;-197.320.875;-452.547.201;X01000 - SUPERVISAO (C) (Prioridade: 3 - Baixa);COPOM/7 BPM/7 RPM;20071;Não;Não;Não;RAT;Classificada;21/04/2020 16:30
2020-10347992-4;21/04/2020 13:10;RUA NOSSA SENHORA DA ABADIA, Nº 745 - PALMEIRAS - FORMIGA;-204.576.516;-454.501.485;X01000 - SUPERVISAO (C) (Prioridade: 3 - Baixa);63 BPM/7 RPM;25702;Não;Não;Não;RAT;Classificada;22/04/2020 07:10
2020-10353230-0;21/04/2020 19:24;AVENIDA DONA EUGENIA, Nº 377 - CENTRO - QUARTEL GERAL;-19.271.998;-455.558.021;Y15001 - PATRULHA ESCOLAR / PATRULHA DE PREVENCAO AS DROGAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25683;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;21/04/2020 20:13
2020-10353881-8;21/04/2020 20:08;ESTRADA DOS MACACOS, Nº S/N - CLAUDIO;-204.650.201;-447.772.609;A99000 - OUTRAS ACOES DEFESA SOCIAL (C) (Prioridade: 3 - Baixa);139 CIA PM/23 BPM/7 RPM;28884;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;21/04/2020 20:22
2020-10355061-5;21/04/2020 21:41;RUA AIMORES, Nº 1028 - MOEMA;;;Y11011 - APOIO A OUTROS ORGAOS (C) (Prioridade: 3 - Baixa);COPOM/7 BPM/7 RPM;28081;Não;Não;Não;RAT;Classificada;21/04/2020 23:31
2020-10356363-0;21/04/2020 23:26;RUA GUARANI, Nº 30 - CLAUDIO;-204.453.058;-447.624.359;Y05018 - APOIO A OUTROS ORGAOS (C) (Prioridade: 3 - Baixa);139 CIA PM/23 BPM/7 RPM;28884;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;21/04/2020 23:38
2020-10358509-4;22/04/2020 07:00;PRACA PCA WALDEMAR ALMEIDA BARBOSA, Nº 21 - DORES DO INDAIA;;;Y15001 - PATRULHA ESCOLAR / PATRULHA DE PREVENCAO AS DROGAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;21360;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;22/04/2020 08:04
2020-10359023-8;22/04/2020 08:03;PRACA GETULIO VARGAS, Nº 21 - CENTRO - DORES DO INDAIA;-194.601.004;-456.018.211;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;21360;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;22/04/2020 09:04
2020-10359091-8;22/04/2020 08:09;RUA JADER MOURA, Nº 310 - CENTRO - ABAETE;-191.567.459;-454.451.197;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25927;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;22/04/2020 16:11
2020-10359387-4;22/04/2020 08:39;AVENIDA FERNAO DIAS, Nº 66 - SANTA HELENA - LAGOA DA PRATA;-200.319.835;-455.368.006;X01000 - SUPERVISAO (C) (Prioridade: 3 - Baixa);107 CIA PM/7 BPM/7 RPM;PM1156140;Não;Não;Não;RAT;Classificada;22/04/2020 12:04
2020-10360450-6;22/04/2020 10:18;RUA MINAS GERAIS, Nº 700 - CENTRO - BIQUINHAS;-187.815.633;-455.071.635;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;21351;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;22/04/2020 11:08
2020-10363010-0;22/04/2020 14:31;RUA SAO GERALDO, Nº 1200 - ARCOS;-202.853.938;-455.342.244;E99000 - OUTRAS INFRACOES C/A INCOLUMIDADE/PAZ PUBLICA (C) (Prioridade: 3 - Baixa);241 CIA PM/63 BPM/7 RPM;21031;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;22/04/2020 19:03
2020-10363473-8;22/04/2020 15:01;AVENIDA FRANCISCO CAMPOS, Nº 858 - CENTRO - DORES DO INDAIA;-194.615.553;-456.026.783;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;21360;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;22/04/2020 16:09
2020-10366313-8;22/04/2020 18:19;AVENIDA PRESIDENTE TANCREDO NEVES, Nº 383 - CENTRO - SAO GONCALO DO PARA;-199.848.668;-44.858.048;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);3 PEL/142 CIA PM/23 BPM/7 RPM;21134-MP;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;22/04/2020 20:20
2020-10368640-5;22/04/2020 21:49;PRACA PROFESSOR WALDEMAR DE ALMEIDA BARBOSA, Nº S/N - CENTRO - DORES DO INDAIA;-194.687.678;-456.078.036;Y15001 - PATRULHA ESCOLAR / PATRULHA DE PREVENCAO AS DROGAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;18264;Não;Não;Não;RAT;Classificada;22/04/2020 21:50
2020-10369506-8;22/04/2020 23:22;AVENIDA DONA EUGENIA, Nº 377 - CENTRO - QUARTEL GERAL;-19.271.998;-455.558.021;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25683;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;22/04/2020 23:22
2020-10370599-6;23/04/2020 02:17;RUA DOM PEDRO I, Nº 160 - CENTRO - ESTRELA DO INDAIA;-195.189.359;-457.938.222;Y15001 - PATRULHA ESCOLAR / PATRULHA DE PREVENCAO AS DROGAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25701;Não;Não;Não;RAT;Classificada;23/04/2020 02:17
2020-10372103-0;23/04/2020 08:28;ALAMEDA CORONEL FULGENCIO, Nº S/N - VILA MILITAR - BOM DESPACHO;-197.315.017;-452.546.914;X01000 - SUPERVISAO (C) (Prioridade: 3 - Baixa);COPOM/7 BPM/7 RPM;28587;Não;Não;Não;RAT;Classificada;23/04/2020 14:54
