Nº chamada;Data/hora de criação;Local do fato;Latitude  do local;Longitude do local;Natureza;Unidade Responsável;Recursos empenhados;Alerta;Destaque;Envolve autoridade;Tipo de classificação;Situação;Data/hora da situação atual
2020-10713913-6;18/05/2020 11:26;RUA ARACUAI, Nº 1926 - SANTA MARTA - BOM DESPACHO;-19.752.297;-4.528.108;G01330 - DESOBEDIENCIA (C) (Prioridade: 3 - Baixa);COPOM/7 BPM/7 RPM;20891;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;18/05/2020 15:19
2020-10714943-2;18/05/2020 13:24;PRACA PREFEITO MARIO CARNEIRO, Nº 26 - DORES DO INDAIA;-194.608.265;-45.601.573;A21003 - VISITA CADASTRO/CONVITE REUNIAO DA REDE DE BANCOS PROTEGIDOS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;21360;Não;Não;Não;RAT;Classificada;18/05/2020 13:25
2020-10715168-2;18/05/2020 13:48;RUA NOSSA SENHORA DA ABADIA, Nº 745 - PALMEIRAS - FORMIGA;-204.576.516;-454.501.485;X01000 - SUPERVISAO (C) (Prioridade: 3 - Baixa);63 BPM/7 RPM;TC-GOTELIP;Não;Não;Não;RAT;Classificada;18/05/2020 17:00
2020-10717342-9;18/05/2020 16:05;PRACA GETULIO VARGAS, Nº 11 - CENTRO - FORMIGA;-204.631.317;-454.296.883;A99000 - OUTRAS ACOES DEFESA SOCIAL (C) (Prioridade: 3 - Baixa);63 BPM/7 RPM;SUB-CARLOS;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;18/05/2020 16:41
2020-10717624-0;18/05/2020 16:23;RUA JOAQUIM MACHADO, Nº 48 - CENTRO - ESTRELA DO INDAIA;-195.224.303;-457.865.784;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25701;Não;Não;Não;RAT;Classificada;18/05/2020 16:24
2020-10721690-9;18/05/2020 21:35;AVENIDA DONA EUGENIA, Nº 377 - CENTRO - QUARTEL GERAL;-19.271.998;-455.558.021;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25683;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;18/05/2020 23:35
2020-10722485-5;18/05/2020 23:08;RUA DOM PEDRO I, Nº 160 - CENTRO - ESTRELA DO INDAIA;-195.189.359;-457.938.222;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25701;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;18/05/2020 23:33
2020-10724775-6;19/05/2020 08:08;RUA AIMORES, Nº 55 - SAO JOSE - DORES DO INDAIA;-194.522.226;-455.911.403;Y15001 - PATRULHA ESCOLAR / PATRULHA DE PREVENCAO AS DROGAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;18264;Não;Não;Não;RAT;Classificada;19/05/2020 18:32
2020-10726459-7;19/05/2020 10:34;AVENIDA FRANCISCO CAMPOS, Nº 76 - CENTRO - ESTRELA DO INDAIA;-19.522.006;-457.868.665;A21003 - VISITA CADASTRO/CONVITE REUNIAO DA REDE DE BANCOS PROTEGIDOS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25701;Não;Não;Não;RAT;Classificada;19/05/2020 18:34
2020-10726542-9;19/05/2020 10:42;RUA FRANCISCO FERNANDES, Nº 110 - CENTRO - QUARTEL GERAL;-192.725.923;-455.553.524;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;24347;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;19/05/2020 18:33
2020-10726766-6;19/05/2020 11:00;PRACA GETULIO VARGAS, Nº 20 - CENTRO - DORES DO INDAIA;-194.602.511;-456.014.942;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;18264;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;19/05/2020 18:33
2020-10726773-1;19/05/2020 11:01;AVENIDA FRANCISCO CAMPOS, Nº 37 - CENTRO - DORES DO INDAIA;-194.679.086;-456.069.194;A21003 - VISITA CADASTRO/CONVITE REUNIAO DA REDE DE BANCOS PROTEGIDOS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;18264;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;19/05/2020 18:33
2020-10730420-5;19/05/2020 16:03;AVENIDA FRANCISCO CAMPOS, Nº 76 - CENTRO - ESTRELA DO INDAIA;-19.522.006;-457.868.665;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25701;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;19/05/2020 18:34
2020-10730944-6;19/05/2020 16:32;AVENIDA DONA EUGENIA, Nº 377 - CENTRO - QUARTEL GERAL;-19.271.998;-455.558.021;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25683;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;19/05/2020 18:34
2020-10732945-0;19/05/2020 18:53;RUA LUIZ MACHADO, Nº 100 - CENTRO - SERRA DA SAUDADE;-194.386.719;-457.946.161;Y15001 - PATRULHA ESCOLAR / PATRULHA DE PREVENCAO AS DROGAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;20890;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;19/05/2020 22:11
2020-10734631-2;19/05/2020 21:12;RUA DOM PEDRO I, Nº 160 - CENTRO - ESTRELA DO INDAIA;-195.189.359;-457.938.222;Y15001 - PATRULHA ESCOLAR / PATRULHA DE PREVENCAO AS DROGAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25701;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;19/05/2020 22:11
2020-10735376-2;19/05/2020 22:26;RUA PEDRO DE OLIVEIRA, Nº 307 - ORION - DIVINOPOLIS;-20.138.691;-449.129.502;E01268 - INFRACAO DE MEDIDA SANITARIA PREVENTIVA (C) (Prioridade: 3 - Baixa);53 CIA PM/23 BPM/7 RPM;28879 / 29303;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;19/05/2020 23:35
2020-10738407-0;20/05/2020 08:30;RUA MATO GROSSO, Nº 1800 - AFONSO PENA - DIVINOPOLIS;-201.317.291;-448.905.678;X01000 - SUPERVISAO (C) (Prioridade: 3 - Baixa);COPOM/EM7RPM/7 RPM;HT100;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;20/05/2020 12:31
2020-10738734-7;20/05/2020 08:49;ALAMEDA CORONEL FULGENCIO, Nº S/N - VILA MILITAR - BOM DESPACHO;-197.315.017;-452.546.914;X01000 - SUPERVISAO (C) (Prioridade: 3 - Baixa);COPOM/7 BPM/7 RPM;28586;Não;Não;Não;RAT;Classificada;20/05/2020 17:46
2020-10739544-7;20/05/2020 09:50;PRACA PROFESSOR WALDEMAR DE ALMEIDA BARBOSA, Nº 161 - CENTRO - DORES DO INDAIA;-194.683.152;-456.077.811;Y15001 - PATRULHA ESCOLAR / PATRULHA DE PREVENCAO AS DROGAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;21360;Não;Não;Não;RAT;Classificada;20/05/2020 11:51
2020-10739546-2;20/05/2020 09:50;PRACA GETULIO VARGAS, Nº 21 - CENTRO - DORES DO INDAIA;-194.601.004;-456.018.211;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;21360;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;20/05/2020 11:52
2020-10739985-2;20/05/2020 10:23;RUA FRANCISCO FERNANDES, Nº 110 - CENTRO - QUARTEL GERAL;-192.725.923;-455.553.524;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;24347;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;20/05/2020 12:52
2020-10740155-2;20/05/2020 10:33;AVENIDA MARIA ROSA, Nº S/N - SAO FRANCISCO - CLAUDIO;-204.562.496;-447.779.196;W98011 - SOLICITACAO DE APOIO (C) (Prioridade: 1 - Alta);139 CIA PM/23 BPM/7 RPM;28884;Não;Sim;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;20/05/2020 11:16
2020-10741448-6;20/05/2020 12:49;AVENIDA FRANCISCO CAMPOS, Nº 76 - CENTRO - ESTRELA DO INDAIA;-19.522.006;-457.868.665;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25701;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;20/05/2020 15:49
2020-10743781-6;20/05/2020 15:45;RUA PROFESSOR CARVALHO, Nº 26 - LARANJEIRAS - DORES DO INDAIA;-194.721.308;-456.089.532;A21003 - VISITA CADASTRO/CONVITE REUNIAO DA REDE DE BANCOS PROTEGIDOS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;20890;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;20/05/2020 16:07
2020-10743826-2;20/05/2020 15:48;PRACA PROFESSOR WALDEMAR DE ALMEIDA BARBOSA, Nº S/N - CENTRO - DORES DO INDAIA;-194.687.678;-456.078.036;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;20890;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;20/05/2020 17:27
2020-10743998-8;20/05/2020 15:59;RUA JOAQUIM MACHADO, Nº 48 - CENTRO - ESTRELA DO INDAIA;-195.224.303;-457.865.784;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25701;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;20/05/2020 17:27
2020-10746448-3;20/05/2020 18:43;RUA MATO GROSSO, Nº 1800 - AFONSO PENA - DIVINOPOLIS;-201.317.291;-448.905.678;X01000 - SUPERVISAO (C) (Prioridade: 3 - Baixa);23 BPM/7 RPM;PM1300946;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;20/05/2020 21:24
2020-10747649-0;20/05/2020 20:17;AVENIDA DONA EUGENIA, Nº 377 - CENTRO - QUARTEL GERAL;-19.271.998;-455.558.021;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25683;Não;Não;Não;RAT;Classificada;20/05/2020 20:19
2020-10748158-4;20/05/2020 21:03;RUA DOM PEDRO I, Nº 160 - CENTRO - ESTRELA DO INDAIA;-195.189.359;-457.938.222;Y15001 - PATRULHA ESCOLAR / PATRULHA DE PREVENCAO AS DROGAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25701;Não;Não;Não;RAT;Classificada;20/05/2020 21:03
2020-10748451-9;20/05/2020 21:27;AVENIDA JONAS PIRES, Nº 100 - OSWALDO SOARES COSTA - DORES DO INDAIA;-19.471.011;-455.968.107;Y15001 - PATRULHA ESCOLAR / PATRULHA DE PREVENCAO AS DROGAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;21360;Não;Não;Não;RAT;Classificada;20/05/2020 21:27
2020-10757606-4;21/05/2020 16:18;RUA CONSTANTINOPLA, Nº 230 - DOM JOAQUIM - BOM DESPACHO;;;E01268 - INFRACAO DE MEDIDA SANITARIA PREVENTIVA (C) (Prioridade: 3 - Baixa);COPOM/7 BPM/7 RPM;28072 / 28735;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;21/05/2020 17:02
2020-10760105-7;21/05/2020 19:15;AVENIDA DONA EUGENIA, Nº 377 - CENTRO - QUARTEL GERAL;-19.271.998;-455.558.021;Y15001 - PATRULHA ESCOLAR / PATRULHA DE PREVENCAO AS DROGAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25683;Não;Não;Não;RAT;Classificada;22/05/2020 07:26
2020-10761221-3;21/05/2020 20:43;RUA SAO JUDAS TADEU, Nº 544 - BELA VISTA - CLAUDIO;-20.445.143;-447.772.797;B08021 - VIAS DE FATO / AGRESSAO (C) (Prioridade: 2 - Média);139 CIA PM/23 BPM/7 RPM;28884;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;21/05/2020 21:21
2020-10761985-8;21/05/2020 21:50;RUA SERRA DO CRISTAL, Nº 1779 - JARDIM NOVA AMERICA - DIVINOPOLIS;-201.361.184;-448.948.563;A07000 - COBERTURA POLICIAL (C) (Prioridade: 3 - Baixa);53 CIA PM/23 BPM/7 RPM;28879 / 24342-BSC;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;21/05/2020 21:53
2020-10765238-8;22/05/2020 08:02;RUA JADER MOURA, Nº 310 - CENTRO - ABAETE;-191.567.459;-454.451.197;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;23123;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;22/05/2020 11:01
2020-10765701-0;22/05/2020 08:45;RUA JOSE GONCALVES CHAVES, Nº 94 - CENTRO - CEDRO DO ABAETE;-191.452.112;-457.157.035;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;28071;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;22/05/2020 11:01
2020-10765958-7;22/05/2020 09:10;PRACA GETULIO VARGAS, Nº 24 - CENTRO - DORES DO INDAIA;-194.601.963;-456.014.138;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;21360;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;22/05/2020 11:02
2020-10766406-6;22/05/2020 09:54;RUA FRANCISCO FERNANDES, Nº 110 - CENTRO - QUARTEL GERAL;-192.725.923;-455.553.524;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;24347;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;22/05/2020 11:02
2020-10767769-5;22/05/2020 12:04;AVENIDA FRANCISCO CAMPOS, Nº 76 - CENTRO - ESTRELA DO INDAIA;-19.522.006;-457.868.665;A21003 - VISITA CADASTRO/CONVITE REUNIAO DA REDE DE BANCOS PROTEGIDOS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25701;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;22/05/2020 18:21
2020-10769032-4;22/05/2020 14:12;RUA VINTE E CINCO DE DEZEMBRO, Nº 16 - ARCOS;-202.846.443;-455.467.135;X01000 - SUPERVISAO (C) (Prioridade: 3 - Baixa);241 CIA PM/63 BPM/7 RPM;CAP-BITTEN;Não;Não;Não;RAT;Classificada;22/05/2020 21:00
2020-10770046-6;22/05/2020 15:15;RUA JOAQUIM MACHADO, Nº 48 - CENTRO - ESTRELA DO INDAIA;-195.224.303;-457.865.784;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25701;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;22/05/2020 18:21
2020-10770076-7;22/05/2020 15:18;PRACA ADEMAR RIBEIRO DE OLIVEIRA, Nº 10 - CENTRO - SERRA DA SAUDADE;-194.395.939;-457.929.724;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;20890;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;22/05/2020 18:20
2020-10770897-3;22/05/2020 16:13;RUA LUIZ ALFREDO RICARDO, Nº 49 - CENTRO - SERRA DA SAUDADE;-194.389.061;-457.950.701;A21003 - VISITA CADASTRO/CONVITE REUNIAO DA REDE DE BANCOS PROTEGIDOS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;20890;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;22/05/2020 18:21
2020-10771153-1;22/05/2020 16:28;RUA NOSSA SENHORA DA ABADIA, Nº 745 - PALMEIRAS - FORMIGA;-204.576.516;-454.501.485;X01000 - SUPERVISAO (C) (Prioridade: 3 - Baixa);63 BPM/7 RPM;CMT-BPM;Não;Não;Não;RAT;Classificada;23/05/2020 04:21
2020-10773336-2;22/05/2020 19:03;POVOADO PRATA DE CIMA, Nº S/N - SAO GONCALO DO PARA;-200.642.951;-448.370.658;Y15010 - ACAO/OPERACAO EM ZONA RURAL (C) (Prioridade: 3 - Baixa);142 CIA PM/23 BPM/7 RPM;21247;Não;Não;Não;RAT;Classificada;22/05/2020 20:16
2020-10773565-0;22/05/2020 19:19;RUA JOAO ALEXANDRE, Nº 319 - DOM BOSCO - PARA DE MINAS;-198.744.439;-446.011.499;A99000 - OUTRAS ACOES DEFESA SOCIAL (C) (Prioridade: 3 - Baixa);19 CIA PM IND/7 RPM;21939;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;23/05/2020 05:17
2020-10775557-2;22/05/2020 21:54;AVENIDA DONA EUGENIA, Nº 377 - CENTRO - QUARTEL GERAL;-19.271.998;-455.558.021;Y15001 - PATRULHA ESCOLAR / PATRULHA DE PREVENCAO AS DROGAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25683;Não;Não;Não;RAT;Classificada;22/05/2020 23:14
2020-10776254-6;22/05/2020 22:46;PRACA PCA WALDEMAR ALMEIDA BARBOSA, Nº S/N - CENTRO - DORES DO INDAIA;-194.689.994;-456.078.681;Y15001 - PATRULHA ESCOLAR / PATRULHA DE PREVENCAO AS DROGAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;21360;Não;Não;Não;RAT;Classificada;22/05/2020 23:14
2020-10780947-6;23/05/2020 09:08;RUA CORONEL JOAO NOTINI, Nº 150 - CENTRO - DIVINOPOLIS;-201.409.249;-448.852.093;B01147 - AMEACA (C) (Prioridade: 1 - Alta);53 CIA PM/23 BPM/7 RPM;28879;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;23/05/2020 10:03
2020-10782014-7;23/05/2020 11:18;AVENIDA DOUTOR JOAO CHAGAS DE FARIA, Nº 941 - VALE DO SOL - DORES DO INDAIA;-19.465.334;-455.990.801;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;18264;Não;Não;Não;RAT;Classificada;23/05/2020 11:18
2020-10782458-0;23/05/2020 12:15;RUA FRANCISCO FONTES, Nº 11 - ARCOS;-20.284.436;-455.494.455;A99000 - OUTRAS ACOES DEFESA SOCIAL (C) (Prioridade: 3 - Baixa);241 CIA PM/63 BPM/7 RPM;21031;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;23/05/2020 17:10
2020-10788703-5;23/05/2020 20:49;RODOVIA BR 494, Nº S/N - DIVINOPOLIS;-200.775.397;-44.922.751;W98011 - SOLICITACAO DE APOIO (C) (Prioridade: 1 - Alta);240 CIA TM/23 BPM/7 RPM;28847 / 28861 / 28881;Não;Sim;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;23/05/2020 23:51
2020-10788840-6;23/05/2020 21:01;RUA JOAO DIAS / RUA NIGERIA - DIVINOPOLIS;-201.711.257;-44.869.944;E01268 - INFRACAO DE MEDIDA SANITARIA PREVENTIVA (C) (Prioridade: 3 - Baixa);142 CIA PM/23 BPM/7 RPM;28686 / 28880;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;24/05/2020 00:52
2020-10789105-9;23/05/2020 21:22;AVENIDA FRANCISCO CAMPOS, Nº 60 - CENTRO - ESTRELA DO INDAIA;-195.219.606;-457.871.011;Y15001 - PATRULHA ESCOLAR / PATRULHA DE PREVENCAO AS DROGAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25701;Não;Não;Não;RAT;Classificada;25/05/2020 07:42
2020-10790825-5;23/05/2020 23:27;AVENIDA DONA EUGENIA, Nº 377 - CENTRO - QUARTEL GERAL;-19.271.998;-455.558.021;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;PM1568641;Não;Não;Não;RAT;Classificada;25/05/2020 07:42
2020-10792378-0;24/05/2020 01:09;AVENIDA ANTONIO OLIMPIO DE MORAIS, Nº 859 - CENTRO - DIVINOPOLIS;-201.404.363;-448.874.672;E08042 - PERTURBACAO DO TRABALHO OU DO SOSSEGO ALHEIOS (C) (Prioridade: 3 - Baixa);139 CIA PM/23 BPM/7 RPM;28792 / 28880;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;24/05/2020 02:43
2020-10793288-4;24/05/2020 02:28;RUA GOIAS, Nº 1664 - SANTO ANTONIO - DIVINOPOLIS;-201.419.777;-449.003.455;E01268 - INFRACAO DE MEDIDA SANITARIA PREVENTIVA (C) (Prioridade: 3 - Baixa);139 CIA PM/23 BPM/7 RPM;28792;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;24/05/2020 02:44
2020-10795945-4;24/05/2020 10:46;AVENIDA JONAS PIRES, Nº 100 - OSWALDO SOARES COSTA - DORES DO INDAIA;-19.471.011;-455.968.107;Y15001 - PATRULHA ESCOLAR / PATRULHA DE PREVENCAO AS DROGAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;21360;Não;Não;Não;RAT;Classificada;25/05/2020 07:42
2020-10798804-9;24/05/2020 16:38;AVENIDA FRANCISCO CAMPOS, Nº 76 - CENTRO - ESTRELA DO INDAIA;-19.522.006;-457.868.665;A21003 - VISITA CADASTRO/CONVITE REUNIAO DA REDE DE BANCOS PROTEGIDOS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25701;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;25/05/2020 07:42
2020-10801327-3;24/05/2020 20:22;RUA DOM PEDRO I, Nº 160 - CENTRO - ESTRELA DO INDAIA;-195.189.359;-457.938.222;Y15001 - PATRULHA ESCOLAR / PATRULHA DE PREVENCAO AS DROGAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25701;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;25/05/2020 01:17
2020-10802947-3;24/05/2020 23:09;AVENIDA DONA EUGENIA, Nº 377 - CENTRO - QUARTEL GERAL;-19.271.998;-455.558.021;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25683;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;25/05/2020 01:17
2020-10804790-4;25/05/2020 07:44;RUA AIMORES, Nº 374 - SAO JOSE - DORES DO INDAIA;-194.531.775;-455.920.259;Y15001 - PATRULHA ESCOLAR / PATRULHA DE PREVENCAO AS DROGAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;18264;Não;Não;Não;RAT;Classificada;25/05/2020 09:00
2020-10805558-8;25/05/2020 08:59;AVENIDA FRANCISCO CAMPOS, Nº 621 - CENTRO - DORES DO INDAIA;-1.946.361;-456.041.843;A21003 - VISITA CADASTRO/CONVITE REUNIAO DA REDE DE BANCOS PROTEGIDOS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;18264;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;25/05/2020 10:58
2020-10806282-4;25/05/2020 10:02;RUA BELO HORIZONTE, Nº 395 - CENTRO - CLAUDIO;-204.401.136;-44.760.828;W98011 - SOLICITACAO DE APOIO (C) (Prioridade: 1 - Alta);139 CIA PM/23 BPM/7 RPM;28884;Não;Sim;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;25/05/2020 10:38
2020-10806942-1;25/05/2020 10:56;RUA FRANCISCO FERNANDES, Nº 110 - CENTRO - QUARTEL GERAL;-192.725.923;-455.553.524;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;24347;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;25/05/2020 15:30
2020-10807275-4;25/05/2020 11:28;AVENIDA FRANCISCO CAMPOS, Nº 76 - CENTRO - ESTRELA DO INDAIA;-19.522.006;-457.868.665;A21003 - VISITA CADASTRO/CONVITE REUNIAO DA REDE DE BANCOS PROTEGIDOS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25701;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;25/05/2020 15:33
2020-10807443-7;25/05/2020 11:47;PRACA ADEMAR RIBEIRO DE OLIVEIRA, Nº S/N - CENTRO - SERRA DA SAUDADE;-194.394.768;-457.918.681;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;20890;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;25/05/2020 15:32
2020-10807598-3;25/05/2020 12:09;RUA PARAIBA, Nº 140 - CENTRO - DIVINOPOLIS;-201.418.668;-448.853.515;A99000 - OUTRAS ACOES DEFESA SOCIAL (C) (Prioridade: 3 - Baixa);139 CIA PM/23 BPM/7 RPM;21244;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;25/05/2020 13:21
2020-10809503-8;25/05/2020 14:51;AVENIDA FRANCISCO CAMPOS, Nº 3 - CENTRO - DORES DO INDAIA;-194.684.375;-456.072.907;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;18264;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;25/05/2020 15:33
2020-10810176-0;25/05/2020 15:32;RUA JOAQUIM MACHADO, Nº 48 - CENTRO - ESTRELA DO INDAIA;-195.224.303;-457.865.784;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25701;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;25/05/2020 18:20
2020-10810756-0;25/05/2020 16:09;RUA LUIZ ALFREDO RICARDO, Nº 9 - CENTRO - SERRA DA SAUDADE;-194.388.443;-457.947.033;A21003 - VISITA CADASTRO/CONVITE REUNIAO DA REDE DE BANCOS PROTEGIDOS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;20890;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;25/05/2020 18:20
2020-10813380-3;25/05/2020 19:15;RUA LUIZ MACHADO, Nº 100 - CENTRO - SERRA DA SAUDADE;-194.386.719;-457.946.161;Y15001 - PATRULHA ESCOLAR / PATRULHA DE PREVENCAO AS DROGAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;20890;Não;Não;Não;RAT;Classificada;25/05/2020 19:15
2020-10814419-2;25/05/2020 20:51;RUA DOM PEDRO I, Nº 160 - CENTRO - ESTRELA DO INDAIA;-195.189.359;-457.938.222;Y15001 - PATRULHA ESCOLAR / PATRULHA DE PREVENCAO AS DROGAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25701;Não;Não;Não;RAT;Classificada;25/05/2020 20:51
