Nº chamada;Data/hora de criação;Local do fato;Latitude  do local;Longitude do local;Natureza;Unidade Responsável;Recursos empenhados;Alerta;Destaque;Envolve autoridade;Tipo de classificação;Situação;Data/hora da situação atual
2020-10038276-3;28/03/2020 08:44;AVENIDA PRIMEIRO DE JUNHO, Nº 722 - CENTRO - DIVINOPOLIS;-201.423.647;-448.861.549;X01000 - SUPERVISAO (C) (Prioridade: 3 - Baixa);23 BPM/7 RPM;28498;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;28/03/2020 13:05
2020-10038378-3;28/03/2020 08:58;RUA PITANGUI, Nº 441 - PADRE LIBERIO - DIVINOPOLIS;-20.121.939;-448.817.182;X01000 - SUPERVISAO (C) (Prioridade: 3 - Baixa);23 BPM/7 RPM;25793;Não;Não;Não;RAT;Classificada;28/03/2020 13:05
2020-10039667-6;28/03/2020 12:03;RUA CORONEL MARTINHO FERREIRA DO AMARAL, Nº 2263 - CENTRO - NOVA SERRANA;-198.722.988;-449.803.312;A99000 - OUTRAS ACOES DEFESA SOCIAL (C) (Prioridade: 3 - Baixa);60 BPM/7 RPM;RP01-28877;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;28/03/2020 15:21
2020-10039898-9;28/03/2020 12:45;AVENIDA ARGENTINA, Nº S/N - CENTRO - PARA DE MINAS;-198.587.271;-446.103.604;X01000 - SUPERVISAO (C) (Prioridade: 3 - Baixa);19 CIA PM IND/7 RPM;28084;Não;Não;Não;RAT;Classificada;28/03/2020 16:51
2020-10041157-2;28/03/2020 15:07;PRACA EX COMBATENTES, Nº 13 - CENTRO - CLAUDIO;-204.428.407;-44.764.023;Y07007 - OPERACAO PROTEJA SEU BAIRRO (C) (Prioridade: 3 - Baixa);139 CIA PM/23 BPM/7 RPM;28884;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;28/03/2020 22:39
2020-10042506-5;28/03/2020 17:07;AVENIDA DOUTOR CARLOS GERALDO VALADARES, Nº 800 - BERNARDO SOARES DE FARIA - ABAETE;-191.716.362;-454.343.949;Y11011 - APOIO A OUTROS ORGAOS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;28588;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;28/03/2020 17:39
2020-10044157-9;28/03/2020 19:28;RUA DEUSDETE ALVES SOUZA, Nº 585 - SANTO ANTONIO - ABAETE;-191.548.636;-454.537.599;X01000 - SUPERVISAO (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;22681;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;29/03/2020 08:37
2020-10044203-4;28/03/2020 19:29;RUA JOAQUIM GONCALVES DA FONSECA, Nº 400 - CORREGO FUNDO;-204.511.419;-455.515.468;X01000 - SUPERVISAO (C) (Prioridade: 3 - Baixa);63 BPM/7 RPM;TEN-EDSON;Não;Não;Não;RAT;Classificada;29/03/2020 01:58
2020-10045158-7;28/03/2020 20:49;RUA SETE DE SETEMBRO, Nº S/N - QUARTEIS - FORMIGA;-204.656.347;-454.238.336;Y10008 - COBERTURA POLICIAL A PREFEITURAS (C) (Prioridade: 3 - Baixa);63 BPM/7 RPM;TM-ALFA;Não;Não;Não;RAT;Classificada;28/03/2020 21:46
2020-10047083-0;28/03/2020 23:13;RUA DIAMANTINA, Nº 183 - CENTRO - CLAUDIO;-204.411.651;-447.603.407;Y07007 - OPERACAO PROTEJA SEU BAIRRO (C) (Prioridade: 3 - Baixa);139 CIA PM/23 BPM/7 RPM;28884;Não;Não;Não;RAT;Classificada;29/03/2020 06:40
2020-10048638-9;29/03/2020 01:07;AVENIDA DOUTOR HENRIQUE BRAGA, Nº 9 - CENTRO - FORMIGA;-204.624.489;-454.311.205;Y10008 - COBERTURA POLICIAL A PREFEITURAS (C) (Prioridade: 3 - Baixa);63 BPM/7 RPM;S.ADRIANO;Não;Não;Não;RAT;Classificada;29/03/2020 01:10
2020-10051048-3;29/03/2020 08:34;ALAMEDA CORONEL FULGENCIO, Nº S/N - VILA MILITAR - BOM DESPACHO;-197.315.017;-452.546.914;X01000 - SUPERVISAO (C) (Prioridade: 3 - Baixa);COPOM/7 BPM/7 RPM;28586;Não;Não;Não;RAT;Classificada;29/03/2020 15:06
2020-10051369-7;29/03/2020 09:21;RUA MATO GROSSO, Nº 1800 - AFONSO PENA - DIVINOPOLIS;-201.317.291;-448.905.678;X01000 - SUPERVISAO (C) (Prioridade: 3 - Baixa);23 BPM/7 RPM;CAPSTANLEY;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;29/03/2020 20:05
2020-10051753-5;29/03/2020 10:20;RUA NOSSA SENHORA DA ABADIA, Nº 745 - PALMEIRAS - FORMIGA;-204.576.516;-454.501.485;X01000 - SUPERVISAO (C) (Prioridade: 3 - Baixa);63 BPM/7 RPM;019CASTRO;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;29/03/2020 17:38
2020-10061726-9;30/03/2020 07:57;ALAMEDA CORONEL FULGENCIO, Nº S/N - VILA MILITAR - BOM DESPACHO;-197.315.017;-452.546.914;X01000 - SUPERVISAO (C) (Prioridade: 3 - Baixa);COPOM/7 BPM/7 RPM;CAP-AELSON / 15482;Não;Não;Não;RAT;Classificada;30/03/2020 14:16
2020-10062055-0;30/03/2020 08:31;RUA MATO GROSSO, Nº 1800 - AFONSO PENA - DIVINOPOLIS;-201.317.291;-448.905.678;X01000 - SUPERVISAO (C) (Prioridade: 3 - Baixa);23 BPM/7 RPM;TEN.CELSO;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;30/03/2020 16:03
2020-10063992-3;30/03/2020 12:02;AVENIDA GOVERNADOR MAGALHAES PINTO, Nº 625 - NITEROI - DIVINOPOLIS;-201.386.603;-448.738.388;E01265 - ATENTAR CONTRA A SEGURANCA DE SERV. UTIL. PUBL (C) (Prioridade: 2 - Média);142 CIA PM/23 BPM/7 RPM;28874;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;30/03/2020 12:17
2020-10063997-7;30/03/2020 12:06;ALAMEDA CORONEL FULGENCIO, Nº S/N - VILA MILITAR - BOM DESPACHO;-197.315.017;-452.546.914;X01000 - SUPERVISAO (C) (Prioridade: 3 - Baixa);COPOM/7 BPM/7 RPM;28587;Não;Não;Não;RAT;Classificada;30/03/2020 17:06
2020-10066912-0;30/03/2020 16:42;RUA DOUTOR TEIXEIRA SOARES, Nº 364 - JARDIM AMERICA - FORMIGA;-204.602.735;-454.248.725;A99000 - OUTRAS ACOES DEFESA SOCIAL (C) (Prioridade: 3 - Baixa);63 BPM/7 RPM;29019;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;30/03/2020 18:12
2020-10068023-7;30/03/2020 18:17;RUA MATO GROSSO, Nº 1800 - AFONSO PENA - DIVINOPOLIS;-201.317.291;-448.905.678;X01000 - SUPERVISAO (C) (Prioridade: 3 - Baixa);23 BPM/7 RPM;TEN;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;30/03/2020 22:42
2020-10070771-4;30/03/2020 22:48;AVENIDA NOSSA SENHORA DA PIEDADE, Nº 1738 - SANTOS DUMONT - PARA DE MINAS;-198.428.948;-445.907.979;B01136 - MAUS TRATOS (C) (Prioridade: 2 - Média);19 CIA PM IND/7 RPM;17696;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;31/03/2020 05:16
2020-10072829-3;31/03/2020 07:12;RUA DIAMANTINA, Nº 183 - CENTRO - CLAUDIO;-204.411.651;-447.603.407;Y07007 - OPERACAO PROTEJA SEU BAIRRO (C) (Prioridade: 3 - Baixa);139 CIA PM/23 BPM/7 RPM;28884;Não;Não;Não;RAT;Classificada;31/03/2020 14:39
2020-10073405-2;31/03/2020 08:23;RODOVIA BR 262, Km 404 - JARDIM BEATRIZ - PARA DE MINAS;-198.859.602;-44.598.339;X01000 - SUPERVISAO (C) (Prioridade: 3 - Baixa);23 BPM/7 RPM;17850;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;31/03/2020 16:57
2020-10073483-6;31/03/2020 08:31;RUA MATO GROSSO, Nº 1800 - AFONSO PENA - DIVINOPOLIS;-201.317.291;-448.905.678;X01000 - SUPERVISAO (C) (Prioridade: 3 - Baixa);23 BPM/7 RPM;TEN-CELSO;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;31/03/2020 16:57
2020-10074088-7;31/03/2020 09:44;RUA NOSSA SENHORA DA ABADIA, Nº 745 - PALMEIRAS - FORMIGA;-204.576.516;-454.501.485;X01000 - SUPERVISAO (C) (Prioridade: 3 - Baixa);63 BPM/7 RPM;17041;Não;Não;Não;RAT;Classificada;01/04/2020 09:24
2020-10074997-9;31/03/2020 11:14;RUA BARAO PIUMHI, Nº 121 - CENTRO - FORMIGA;-204.645.294;-454.291.475;A19000 - REUNIAO COMUNITARIA / ENTIDADES DIVERSAS (C) (Prioridade: 3 - Baixa);63 BPM/7 RPM;TEN-EDSON;Não;Não;Não;RAT;Classificada;31/03/2020 11:16
2020-10075190-9;31/03/2020 11:31;AVENIDA DOUTOR ROBERTO DE MELO QUEIROZ, Nº S/N - NOVO SAO JOSE - BOM DESPACHO;-197.450.347;-452.569.043;A99000 - OUTRAS ACOES DEFESA SOCIAL (C) (Prioridade: 3 - Baixa);COPOM/7 BPM/7 RPM;19946;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;31/03/2020 12:53
2020-10076482-0;31/03/2020 14:14;RUA ROSARIO, Nº 564 - SAO JOAO - BOM DESPACHO;-197.447.254;-452.571.585;A02000 - ATRITO VERBAL (C) (Prioridade: 3 - Baixa);COPOM/7 BPM/7 RPM;28587;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;31/03/2020 16:16
2020-10077369-2;31/03/2020 15:22;RUA NOSSA SENHORA DA ABADIA, Nº 745 - PALMEIRAS - FORMIGA;-204.576.516;-454.501.485;X01000 - SUPERVISAO (C) (Prioridade: 3 - Baixa);63 BPM/7 RPM;TEN-EDSON;Não;Não;Não;RAT;Classificada;31/03/2020 18:19
2020-10079119-6;31/03/2020 17:49;RUA MATO GROSSO, Nº 1800 - AFONSO PENA - DIVINOPOLIS;-201.317.291;-448.905.678;X01000 - SUPERVISAO (C) (Prioridade: 3 - Baixa);23 BPM/7 RPM;HT01;Não;Não;Não;RAT;Classificada;01/04/2020 07:19
2020-10083668-8;01/04/2020 02:10;AVENIDA BELA VISTA / RUA DOUTOR ALEXANDRINO - LAGOA DA PRATA;-200.373.701;-455.268.093;A99000 - OUTRAS ACOES DEFESA SOCIAL (C) (Prioridade: 3 - Baixa);107 CIA PM/7 BPM/7 RPM;;Não;Não;Não;W04000-NADA CONSTATADO;Classificada;01/04/2020 02:13
2020-10084523-0;01/04/2020 07:21;RUA NOSSA SENHORA DA ABADIA, Nº 745 - PALMEIRAS - FORMIGA;-204.576.516;-454.501.485;A19000 - REUNIAO COMUNITARIA / ENTIDADES DIVERSAS (C) (Prioridade: 3 - Baixa);63 BPM/7 RPM;TENCELGOT;Não;Não;Não;RAT;Classificada;01/04/2020 13:13
2020-10084692-8;01/04/2020 07:45;RUA BELO HORIZONTE, Nº 20 - CENTRO - CLAUDIO;-204.424.614;-447.633.433;Y07007 - OPERACAO PROTEJA SEU BAIRRO (C) (Prioridade: 3 - Baixa);139 CIA PM/23 BPM/7 RPM;28884;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;01/04/2020 14:38
2020-10085268-0;01/04/2020 08:57;RUA MATO GROSSO, Nº 1800 - AFONSO PENA - DIVINOPOLIS;-201.317.291;-448.905.678;X01000 - SUPERVISAO (C) (Prioridade: 3 - Baixa);7 RPM;COPOM;Não;Não;Não;RAT;Classificada;01/04/2020 13:38
2020-10085325-2;01/04/2020 09:01;RUA ADOSINA DA SILVA, Nº 28 - CENTRO - SANTO ANTONIO DO MONTE;-200.887.937;-452.919.988;X01000 - SUPERVISAO (C) (Prioridade: 3 - Baixa);23 BPM/7 RPM;20667;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;01/04/2020 14:05
2020-10085420-3;01/04/2020 09:09;ALAMEDA CORONEL FULGENCIO, Nº S/N - VILA MILITAR - BOM DESPACHO;-197.315.017;-452.546.914;X01000 - SUPERVISAO (C) (Prioridade: 3 - Baixa);COPOM/7 BPM/7 RPM;20071;Não;Não;Não;RAT;Classificada;01/04/2020 16:52
2020-10086461-6;01/04/2020 10:59;RUA CONSELHEIRO ANTONIO GUERRA, Nº 249 - SANTA ANGELA - BOM DESPACHO;-197.390.854;-452.559.888;A99000 - OUTRAS ACOES DEFESA SOCIAL (C) (Prioridade: 3 - Baixa);COPOM/7 BPM/7 RPM;28735;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;01/04/2020 15:17
2020-10086467-2;01/04/2020 11:01;RUA JADER MOURA, Nº 310 - CENTRO - ABAETE;-191.567.459;-454.451.197;A20001 - VISITA TRANQUILIZADORA A VITIMAS DE CRIMES VIOLENTOS (C) (Prioridade: 1 - Alta);141 CIA PM/7 BPM/7 RPM;25927;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;01/04/2020 15:37
2020-10087174-0;01/04/2020 12:32;PRACA MATRIZ, Nº 530 - CENTRO - BOM DESPACHO;-19.736.206;-452.520.266;A99000 - OUTRAS ACOES DEFESA SOCIAL (C) (Prioridade: 3 - Baixa);COPOM/7 BPM/7 RPM;28587;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;01/04/2020 15:10
2020-10088537-7;01/04/2020 14:51;RUA DIAMANTINA, Nº 183 - CENTRO - CLAUDIO;-204.411.651;-447.603.407;Y07007 - OPERACAO PROTEJA SEU BAIRRO (C) (Prioridade: 3 - Baixa);139 CIA PM/23 BPM/7 RPM;28884;Não;Não;Não;RAT;Classificada;01/04/2020 23:56
2020-10089030-0;01/04/2020 15:29;RUA JOAQUIM MACHADO, Nº 48 - CENTRO - ESTRELA DO INDAIA;-195.224.303;-457.865.784;A20001 - VISITA TRANQUILIZADORA A VITIMAS DE CRIMES VIOLENTOS (C) (Prioridade: 1 - Alta);141 CIA PM/7 BPM/7 RPM;25701;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;01/04/2020 17:03
2020-10089112-3;01/04/2020 15:34;RUA CAMILO MENDONCA, Nº 148 - ZONA 01 - PAINEIRAS;-189.001.411;-455.357.973;A20001 - VISITA TRANQUILIZADORA A VITIMAS DE CRIMES VIOLENTOS (C) (Prioridade: 1 - Alta);141 CIA PM/7 BPM/7 RPM;20718;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;01/04/2020 17:03
2020-10089219-7;01/04/2020 15:45;RUA JADER MOURA, Nº 310 - CENTRO - ABAETE;-191.567.459;-454.451.197;A20001 - VISITA TRANQUILIZADORA A VITIMAS DE CRIMES VIOLENTOS (C) (Prioridade: 1 - Alta);141 CIA PM/7 BPM/7 RPM;22681 / 22682;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;01/04/2020 17:05
2020-10089312-2;01/04/2020 15:49;RUA JOSE GONCALVES CHAVES, Nº 94 - CENTRO - CEDRO DO ABAETE;-191.452.112;-457.157.035;A20001 - VISITA TRANQUILIZADORA A VITIMAS DE CRIMES VIOLENTOS (C) (Prioridade: 1 - Alta);141 CIA PM/7 BPM/7 RPM;28701;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;01/04/2020 17:03
2020-10089472-9;01/04/2020 16:02;RUA CORONEL ARNALDO XAVIER CORDEIRO, Nº 246 - CENTRO - MORADA NOVA DE MINAS;-186.057.229;-453.572.826;A20001 - VISITA TRANQUILIZADORA A VITIMAS DE CRIMES VIOLENTOS (C) (Prioridade: 1 - Alta);141 CIA PM/7 BPM/7 RPM;25621;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;01/04/2020 17:05
2020-10089682-1;01/04/2020 16:17;PRACA DOS FERROVIARIOS, Nº S/N - ESPLANADA - DIVINOPOLIS;-201.520.627;-448.922.996;Y07001 - OPERACAO DE BATIDA POLICIAL (C) (Prioridade: 3 - Baixa);23 BPM/7 RPM;20667;Não;Não;Não;RAT;Classificada;01/04/2020 17:43
2020-10089736-9;01/04/2020 16:21;PRACA SAO VICENTE DE PAULA, Nº S/N - INTERLAGOS - DIVINOPOLIS;-201.592.207;-448.727.923;Y07001 - OPERACAO DE BATIDA POLICIAL (C) (Prioridade: 3 - Baixa);23 BPM/7 RPM;28497;Não;Não;Não;RAT;Classificada;01/04/2020 17:44
2020-10089761-6;01/04/2020 16:22;AVENIDA PRIMEIRO DE JUNHO / RUA GOIAS - DIVINOPOLIS;-201.463.106;-448.877.657;Y07001 - OPERACAO DE BATIDA POLICIAL (C) (Prioridade: 3 - Baixa);23 BPM/7 RPM;28876;Não;Não;Não;RAT;Classificada;01/04/2020 17:43
2020-10091107-6;01/04/2020 18:21;RUA MATO GROSSO, Nº 1800 - AFONSO PENA - DIVINOPOLIS;-201.317.291;-448.905.678;X01000 - SUPERVISAO (C) (Prioridade: 3 - Baixa);23 BPM/7 RPM;COVID;Não;Não;Não;RAT;Classificada;01/04/2020 22:58
2020-10092187-0;01/04/2020 19:53;AVENIDA OLIMPIO AVELAR, Nº 45 - FORMIGA;;;Y10008 - COBERTURA POLICIAL A PREFEITURAS (C) (Prioridade: 3 - Baixa);63 BPM/7 RPM;SGTADRIANO;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;01/04/2020 21:57
2020-10096787-0;02/04/2020 08:12;PRACA GETULIO VARGAS, Nº S/N - CENTRO - FORMIGA;-204.630.544;-45.429.481;X01000 - SUPERVISAO (C) (Prioridade: 3 - Baixa);63 BPM/7 RPM;CAPIT-018;Não;Não;Não;RAT;Classificada;02/04/2020 18:03
2020-10096890-9;02/04/2020 08:18;ALAMEDA CORONEL FULGENCIO, Nº S/N - VILA MILITAR - BOM DESPACHO;-197.315.017;-452.546.914;X01000 - SUPERVISAO (C) (Prioridade: 3 - Baixa);COPOM/7 BPM/7 RPM;CAP-HUDSON;Não;Não;Não;RAT;Classificada;02/04/2020 16:11
2020-10097041-2;02/04/2020 08:33;RUA MATO GROSSO, Nº 1800 - AFONSO PENA - DIVINOPOLIS;-201.317.291;-448.905.678;X01000 - SUPERVISAO (C) (Prioridade: 3 - Baixa);7 BPM/7 RPM;TENCELSO;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;02/04/2020 21:14
2020-10097050-3;02/04/2020 08:33;RUA JADER MOURA, Nº 310 - CENTRO - ABAETE;-191.567.459;-454.451.197;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25927;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;02/04/2020 18:27
2020-10097075-4;02/04/2020 08:38;ALAMEDA CORONEL FULGENCIO, Nº S/N - VILA MILITAR - BOM DESPACHO;-197.315.017;-452.546.914;X01000 - SUPERVISAO (C) (Prioridade: 3 - Baixa);COPOM/7 BPM/7 RPM;16989;Não;Não;Não;RAT;Classificada;02/04/2020 17:12
2020-10097906-2;02/04/2020 10:12;RUA NOSSA SENHORA DA ABADIA, Nº 745 - PALMEIRAS - FORMIGA;-204.576.516;-454.501.485;X01000 - SUPERVISAO (C) (Prioridade: 3 - Baixa);63 BPM/7 RPM;17041;Não;Não;Não;RAT;Classificada;03/04/2020 07:13
2020-10097911-2;02/04/2020 10:14;PRACA FERREIRA PIRES, Nº S/N - CENTRO - FORMIGA;-204.610.233;-454.320.106;X01000 - SUPERVISAO (C) (Prioridade: 3 - Baixa);63 BPM/7 RPM;T.LEAL-075 / TEN-019;Não;Não;Não;RAT;Classificada;02/04/2020 18:03
2020-10099781-0;02/04/2020 14:01;RUA NOSSA SENHORA DA ABADIA, Nº 745 - PALMEIRAS - FORMIGA;-204.576.516;-454.501.485;X01000 - SUPERVISAO (C) (Prioridade: 3 - Baixa);63 BPM/7 RPM;CMD-63;Não;Não;Não;RAT;Classificada;02/04/2020 18:03
2020-10099882-7;02/04/2020 14:09;RUA VINTE E CINCO DE DEZEMBRO, Nº 16 - ARCOS;-202.846.443;-455.467.135;X01000 - SUPERVISAO (C) (Prioridade: 3 - Baixa);241 CIA PM/63 BPM/7 RPM;25640;Não;Não;Não;RAT;Classificada;02/04/2020 19:47
2020-10100272-7;02/04/2020 14:43;RUA LUIZA ALVES DE SOUZA, Nº 180 - VARGINHA - MORADA NOVA DE MINAS;-1.860.316;-453.470.946;B99000 - OUTROS INFRACOES C/ A PESSOA (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;SEM-VP;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;02/04/2020 17:31
2020-10100419-3;02/04/2020 14:54;PRACA PADRE JOSE PEREIRA COELHO, Nº S/N - CENTRO - PARA DE MINAS;-198.608.953;-446.086.256;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);19 CIA PM IND/7 RPM;20902;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;02/04/2020 17:15
2020-10100471-3;02/04/2020 14:58;AVENIDA VEREADOR JOSE HIGINO FILHO, Nº 649 - NOSSA SENHORA DE LOURDES - FORMIGA;-204.734.488;-454.154.625;Y05018 - APOIO A OUTROS ORGAOS (C) (Prioridade: 3 - Baixa);63 BPM/7 RPM;EDNA-949;Não;Não;Não;RAT;Classificada;02/04/2020 15:25
2020-10100559-2;02/04/2020 15:04;RUA BELO HORIZONTE, Nº 8 - CENTRO - CLAUDIO;-204.423.104;-447.636.135;Y07007 - OPERACAO PROTEJA SEU BAIRRO (C) (Prioridade: 3 - Baixa);139 CIA PM/23 BPM/7 RPM;28884;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;02/04/2020 22:40
2020-10101532-1;02/04/2020 16:15;RUA JOAQUIM MACHADO, Nº 48 - CENTRO - ESTRELA DO INDAIA;-195.224.303;-457.865.784;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25701;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;02/04/2020 18:27
2020-10102305-5;02/04/2020 17:13;RUA MATO GROSSO, Nº 1800 - AFONSO PENA - DIVINOPOLIS;-201.317.291;-448.905.678;X01000 - SUPERVISAO (C) (Prioridade: 3 - Baixa);23 BPM/7 RPM;HT;Não;Não;Não;RAT;Classificada;02/04/2020 20:09
2020-10105779-6;02/04/2020 22:06;AVENIDA PRESIDENTE TANCREDO NEVES, Nº 83 - BONFIM - SAO GONCALO DO PARA;-199.805.313;-448.573.508;Y04011 - OPERACAO DE FISCALIZACAO DE TRANSITO (C) (Prioridade: 3 - Baixa);142 CIA PM/23 BPM/7 RPM;28086;Não;Não;Não;RAT;Classificada;02/04/2020 23:15
2020-10109255-7;03/04/2020 08:24;RUA MATO GROSSO, Nº 1800 - AFONSO PENA - DIVINOPOLIS;-201.317.291;-448.905.678;X01000 - SUPERVISAO (C) (Prioridade: 3 - Baixa);23 BPM/7 RPM;TENCELSO;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;03/04/2020 15:32
2020-10110013-5;03/04/2020 09:47;RUA CAMILO MENDONCA, Nº 182 - ZONA 01 - PAINEIRAS;-189.013.573;-45.534.794;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;20718;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;03/04/2020 12:47
2020-10110041-0;03/04/2020 09:50;RUA JOSE GONCALVES CHAVES, Nº 94 - CENTRO - CEDRO DO ABAETE;-191.452.112;-457.157.035;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;28071;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;03/04/2020 12:46
2020-10110092-1;03/04/2020 09:55;RUA JADER MOURA, Nº 310 - CENTRO - ABAETE;-191.567.459;-454.451.197;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25927;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;03/04/2020 11:19
2020-10110899-7;03/04/2020 11:12;RUA MINAS GERAIS, Nº 700 - CENTRO - BIQUINHAS;-187.815.633;-455.071.635;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;21351;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;03/04/2020 12:47
2020-10111286-3;03/04/2020 11:53;RUA PEDRO FERREIRA DO AMARAL, Nº 33 - BOM PASTOR - DIVINOPOLIS;-201.176.954;-448.826.289;A99000 - OUTRAS ACOES DEFESA SOCIAL (C) (Prioridade: 3 - Baixa);23 BPM/7 RPM;28498;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;03/04/2020 12:53
2020-10111307-1;03/04/2020 11:57;RUA BERNARDES DE FARIA, Nº 129 - CENTRO - FORMIGA;-204.616.897;-454.300.189;Y10008 - COBERTURA POLICIAL A PREFEITURAS (C) (Prioridade: 3 - Baixa);63 BPM/7 RPM;21684;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;04/04/2020 19:12
2020-10111890-8;03/04/2020 13:12;AVENIDA FERNAO DIAS, Nº 66 - SANTA HELENA - LAGOA DA PRATA;-200.319.835;-455.368.006;Y09999 - OUTROS POLICIAMENTO ESPECIAL (C) (Prioridade: 3 - Baixa);107 CIA PM/7 BPM/7 RPM;21228;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;03/04/2020 18:18
2020-10111958-0;03/04/2020 13:22;RUA TOTONHO COSTA, Nº 230 - CENTRO - PIMENTA;-204.780.403;-458.012.978;A99000 - OUTRAS ACOES DEFESA SOCIAL (C) (Prioridade: 3 - Baixa);63 BPM/7 RPM;29018;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;04/04/2020 19:12
2020-10112140-3;03/04/2020 13:38;PRACA PREFEITO MARIO CARNEIRO, Nº S/N - DORES DO INDAIA;-194.608.265;-45.601.573;X01000 - SUPERVISAO (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;26057;Não;Não;Não;RAT;Classificada;03/04/2020 17:10
2020-10112174-5;03/04/2020 13:42;RUA DEUSDETE ALVES SOUZA, Nº 585 - SANTO ANTONIO - ABAETE;-191.548.636;-454.537.599;X01000 - SUPERVISAO (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;CMTCAP;Não;Não;Não;RAT;Classificada;03/04/2020 17:10
2020-10112301-0;03/04/2020 13:54;PRACA PCA GERALDO CORREA, Nº S/N - CENTRO - ITAPECERICA;-204.727.136;-451.236.502;A99000 - OUTRAS ACOES DEFESA SOCIAL (C) (Prioridade: 3 - Baixa);63 BPM/7 RPM;;Não;Não;Não;DUPLICADA;Classificada;06/04/2020 09:07
2020-10112353-4;03/04/2020 13:59;PRACA PCA GERALDO CORREA, Nº S/N - CENTRO - ITAPECERICA;-204.729.441;-451.234.213;A99000 - OUTRAS ACOES DEFESA SOCIAL (C) (Prioridade: 3 - Baixa);63 BPM/7 RPM;;Não;Não;Não;DUPLICADA;Classificada;06/04/2020 09:07
