Nº chamada;Data/hora de criação;Local do fato;Latitude  do local;Longitude do local;Natureza;Unidade Responsável;Recursos empenhados;Alerta;Destaque;Envolve autoridade;Tipo de classificação;Situação;Data/hora da situação atual
2020-11180638-6;20/06/2020 21:42;RUA DOM PEDRO I, Nº 160 - CENTRO - ESTRELA DO INDAIA;-195.189.359;-457.938.222;Y15001 - PATRULHA ESCOLAR / PATRULHA DE PREVENCAO AS DROGAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25701;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;22/06/2020 13:56
2020-11181494-3;20/06/2020 22:38;AVENIDA DONA EUGENIA, Nº 377 - CENTRO - QUARTEL GERAL;-19.271.998;-455.558.021;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25683;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;22/06/2020 13:56
2020-11183075-1;21/06/2020 00:15;POVOADO MONSENHOR JOAO ALEXANDRE, Nº S/N - CLAUDIO;-203.665.243;-446.821.802;A99000 - OUTRAS ACOES DEFESA SOCIAL (C) (Prioridade: 3 - Baixa);139 CIA PM/23 BPM/7 RPM;20904;Não;Sim;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;21/06/2020 00:45
2020-11186566-0;21/06/2020 08:13;RUA JADER MOURA, Nº 310 - CENTRO - ABAETE;-191.567.459;-454.451.197;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25927;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;21/06/2020 17:46
2020-11189716-7;21/06/2020 14:40;PRACA PCA WALDEMAR ALMEIDA BARBOSA, Nº S/N - CENTRO - DORES DO INDAIA;-194.689.994;-456.078.681;Y15001 - PATRULHA ESCOLAR / PATRULHA DE PREVENCAO AS DROGAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;21360;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;21/06/2020 17:22
2020-11195906-7;21/06/2020 21:39;RUA DOM PEDRO I, Nº 160 - CENTRO - ESTRELA DO INDAIA;-195.189.359;-457.938.222;Y15001 - PATRULHA ESCOLAR / PATRULHA DE PREVENCAO AS DROGAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25701;Não;Não;Não;RAT;Classificada;22/06/2020 00:17
2020-11196037-5;21/06/2020 21:46;AVENIDA DONA EUGENIA, Nº 377 - CENTRO - QUARTEL GERAL;-19.271.998;-455.558.021;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25683;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;22/06/2020 00:17
2020-11199760-5;22/06/2020 08:35;PRACA GETULIO VARGAS, Nº 24 - CENTRO - DORES DO INDAIA;-194.601.963;-456.014.138;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;21360;Não;Não;Não;RAT;Classificada;22/06/2020 17:23
2020-11201459-9;22/06/2020 11:03;AVENIDA FRANCISCO CAMPOS, Nº 767 - CENTRO - DORES DO INDAIA;-194.625.391;-456.035.738;A21003 - VISITA CADASTRO/CONVITE REUNIAO DA REDE DE BANCOS PROTEGIDOS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;21360;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;22/06/2020 17:23
2020-11201523-6;22/06/2020 11:07;RUA FRANCISCO FERNANDES, Nº 110 - CENTRO - QUARTEL GERAL;-192.725.923;-455.553.524;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;24347;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;22/06/2020 17:24
2020-11203349-1;22/06/2020 14:04;RUA JOAQUIM MACHADO, Nº 48 - CENTRO - ESTRELA DO INDAIA;-195.224.303;-457.865.784;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25701;Não;Não;Não;RAT;Classificada;22/06/2020 17:24
2020-11203372-3;22/06/2020 14:05;RUA JADER MOURA, Nº 310 - CENTRO - ABAETE;-191.567.459;-454.451.197;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25927;Não;Não;Não;RAT;Classificada;22/06/2020 17:39
2020-11204372-9;22/06/2020 15:03;RUA CORONEL ALEXANDRE, Nº 177 - CENTRO - DORES DO INDAIA;-194.665.961;-456.070.724;Y15001 - PATRULHA ESCOLAR / PATRULHA DE PREVENCAO AS DROGAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;21360;Não;Não;Não;RAT;Classificada;22/06/2020 17:24
2020-11208029-8;22/06/2020 19:07;AVENIDA DONA EUGENIA, Nº 377 - CENTRO - QUARTEL GERAL;-19.271.998;-455.558.021;Y15001 - PATRULHA ESCOLAR / PATRULHA DE PREVENCAO AS DROGAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25683;Não;Não;Não;RAT;Classificada;22/06/2020 19:07
2020-11210428-6;22/06/2020 22:44;RUA TUPIS, Nº S/N - CENTRO - MOEMA;-19.841.795;-454.120.482;X02000 - FISCALIZACAO (C) (Prioridade: 1 - Alta);50 CIA PM/7 BPM/7 RPM;28072;Não;Não;Não;RAT;Classificada;23/06/2020 04:05
2020-11210613-8;22/06/2020 22:58;ALAMEDA CORONEL FULGENCIO, Nº S/N - VILA MILITAR - BOM DESPACHO;-197.315.017;-452.546.914;X02000 - FISCALIZACAO (C) (Prioridade: 1 - Alta);7 BPM/7 RPM;28587;Não;Não;Não;RAT;Classificada;23/06/2020 04:07
2020-11210618-1;22/06/2020 22:59;ALAMEDA CORONEL FULGENCIO, Nº S/N - VILA MILITAR - BOM DESPACHO;-197.315.017;-452.546.914;X02000 - FISCALIZACAO (C) (Prioridade: 1 - Alta);7 BPM/7 RPM;19946;Não;Não;Não;RAT;Classificada;23/06/2020 04:07
2020-11210651-7;22/06/2020 23:00;ALAMEDA CORONEL FULGENCIO, Nº S/N - VILA MILITAR - BOM DESPACHO;-197.315.017;-452.546.914;X02000 - FISCALIZACAO (C) (Prioridade: 1 - Alta);7 BPM/7 RPM;12786;Não;Não;Não;RAT;Classificada;23/06/2020 04:05
2020-11213238-7;23/06/2020 08:36;AVENIDA FRANCISCO CAMPOS, Nº 76 - CENTRO - ESTRELA DO INDAIA;-19.522.006;-457.868.665;A21003 - VISITA CADASTRO/CONVITE REUNIAO DA REDE DE BANCOS PROTEGIDOS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25701;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;23/06/2020 18:36
2020-11213281-6;23/06/2020 08:38;PRACA PREFEITO MARIO CARNEIRO, Nº 25 - CENTRO - DORES DO INDAIA;-194.610.711;-456.026.076;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;18264;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;23/06/2020 18:36
2020-11214268-3;23/06/2020 10:05;RUA JADER MOURA, Nº 242 - CENTRO - ABAETE;-19.156.472;-454.444.653;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;23123;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;23/06/2020 18:35
2020-11217972-9;23/06/2020 15:12;PRACA ADEMAR RIBEIRO DE OLIVEIRA, Nº S/N - CENTRO - SERRA DA SAUDADE;-194.394.768;-457.918.681;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;20890;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;23/06/2020 18:35
2020-11217975-7;23/06/2020 15:13;PRACA PREFEITO MARIO CARNEIRO, Nº 61 - CENTRO - DORES DO INDAIA;-194.608.574;-456.027.936;A21003 - VISITA CADASTRO/CONVITE REUNIAO DA REDE DE BANCOS PROTEGIDOS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;18264;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;23/06/2020 18:35
2020-11218058-2;23/06/2020 15:20;RUA JOAQUIM MACHADO, Nº 48 - CENTRO - ESTRELA DO INDAIA;-195.224.303;-457.865.784;A21003 - VISITA CADASTRO/CONVITE REUNIAO DA REDE DE BANCOS PROTEGIDOS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25701;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;23/06/2020 18:35
2020-11224280-5;23/06/2020 23:02;RUA DOM PEDRO I, Nº 160 - CENTRO - ESTRELA DO INDAIA;-195.189.359;-457.938.222;Y15001 - PATRULHA ESCOLAR / PATRULHA DE PREVENCAO AS DROGAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25701;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;24/06/2020 03:43
2020-11224285-9;23/06/2020 23:04;PRACA DOUTOR CANUTO, Nº 59 - CENTRO - ABAETE;-191.554.852;-454.469.737;A21003 - VISITA CADASTRO/CONVITE REUNIAO DA REDE DE BANCOS PROTEGIDOS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25927;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;24/06/2020 03:48
2020-11224338-3;23/06/2020 23:09;AVENIDA DONA EUGENIA, Nº 377 - CENTRO - QUARTEL GERAL;-19.271.998;-455.558.021;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25683;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;24/06/2020 03:44
2020-11226842-4;24/06/2020 08:29;PRACA GETULIO VARGAS, Nº 24 - CENTRO - DORES DO INDAIA;-194.601.963;-456.014.138;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;21360;Não;Não;Não;RAT;Classificada;24/06/2020 09:57
2020-11226996-8;24/06/2020 08:47;RUA JOSE GONCALVES CHAVES, Nº 94 - CENTRO - CEDRO DO ABAETE;-191.452.112;-457.157.035;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;28071;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;24/06/2020 09:56
2020-11227747-9;24/06/2020 09:56;AVENIDA FRANCISCO CAMPOS, Nº 76 - CENTRO - ESTRELA DO INDAIA;-19.522.006;-457.868.665;A21003 - VISITA CADASTRO/CONVITE REUNIAO DA REDE DE BANCOS PROTEGIDOS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25701;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;24/06/2020 10:28
2020-11228045-7;24/06/2020 10:18;AVENIDA FRANCISCO CAMPOS, Nº 767 - CENTRO - DORES DO INDAIA;-194.625.391;-456.035.738;A21003 - VISITA CADASTRO/CONVITE REUNIAO DA REDE DE BANCOS PROTEGIDOS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;21360;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;24/06/2020 10:28
2020-11228742-0;24/06/2020 11:18;RUA FRANCISCO FERNANDES, Nº 110 - CENTRO - QUARTEL GERAL;-192.725.923;-455.553.524;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;24347;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;24/06/2020 13:35
2020-11228907-9;24/06/2020 11:37;PRACA ADEMAR RIBEIRO DE OLIVEIRA, Nº 29 - CENTRO - SERRA DA SAUDADE;-194.396.661;-457.908.549;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;20890;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;24/06/2020 13:36
2020-11232083-0;24/06/2020 15:58;PRACA PCA WALDEMAR ALMEIDA BARBOSA, Nº S/N - CENTRO - DORES DO INDAIA;-194.689.994;-456.078.681;Y15001 - PATRULHA ESCOLAR / PATRULHA DE PREVENCAO AS DROGAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;21360;Não;Não;Não;RAT;Classificada;24/06/2020 15:58
2020-11232088-3;24/06/2020 16:00;RUA JOAQUIM MACHADO, Nº 48 - CENTRO - ESTRELA DO INDAIA;-195.224.303;-457.865.784;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25701;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;24/06/2020 16:00
2020-11232494-4;24/06/2020 16:21;RUA LUIZ ALFREDO RICARDO, Nº 9 - CENTRO - SERRA DA SAUDADE;-194.388.443;-457.947.033;A21003 - VISITA CADASTRO/CONVITE REUNIAO DA REDE DE BANCOS PROTEGIDOS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;20890;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;24/06/2020 16:22
2020-11234592-4;24/06/2020 18:51;AVENIDA DONA EUGENIA, Nº 377 - CENTRO - QUARTEL GERAL;-19.271.998;-455.558.021;Y15001 - PATRULHA ESCOLAR / PATRULHA DE PREVENCAO AS DROGAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25683;Não;Não;Não;RAT;Classificada;24/06/2020 18:51
2020-11234643-3;24/06/2020 18:58;RUA LUIZ MACHADO, Nº 90 - CENTRO - SERRA DA SAUDADE;-194.388.885;-457.941.245;Y15001 - PATRULHA ESCOLAR / PATRULHA DE PREVENCAO AS DROGAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;20890;Não;Não;Não;RAT;Classificada;24/06/2020 18:59
2020-11236769-2;24/06/2020 22:06;RUA DOM PEDRO I, Nº 160 - CENTRO - ESTRELA DO INDAIA;-195.189.359;-457.938.222;Y15001 - PATRULHA ESCOLAR / PATRULHA DE PREVENCAO AS DROGAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25701;Não;Não;Não;RAT;Classificada;24/06/2020 22:06
2020-11239974-8;25/06/2020 08:34;RUA MATO GROSSO, Nº 1800 - AFONSO PENA - DIVINOPOLIS;-201.317.291;-448.905.678;X01000 - SUPERVISAO (C) (Prioridade: 3 - Baixa);COPOM/EM7RPM/7 RPM;CHEFE;Não;Não;Não;RAT;Classificada;25/06/2020 17:13
2020-11239949-0;25/06/2020 08:37;PRACA GETULIO VARGAS, Nº 21 - CENTRO - DORES DO INDAIA;-194.601.004;-456.018.211;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;18264;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;26/06/2020 11:25
2020-11240133-1;25/06/2020 08:52;AVENIDA FRANCISCO CAMPOS, Nº 76 - CENTRO - ESTRELA DO INDAIA;-19.522.006;-457.868.665;A21003 - VISITA CADASTRO/CONVITE REUNIAO DA REDE DE BANCOS PROTEGIDOS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25701;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;26/06/2020 11:24
2020-11240570-6;25/06/2020 09:27;RUA FRANCISCO FERNANDES, Nº 110 - CENTRO - QUARTEL GERAL;-192.725.923;-455.553.524;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;24347;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;26/06/2020 11:25
2020-11241331-0;25/06/2020 10:35;RUA MINAS GERAIS, Nº 130 - CENTRO - BIQUINHAS;;;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;21351;Não;Não;Não;RAT;Classificada;26/06/2020 11:24
2020-11241675-0;25/06/2020 11:08;RUA JADER MOURA, Nº 310 - CENTRO - ABAETE;-191.567.459;-454.451.197;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25927;Não;Não;Não;RAT;Classificada;26/06/2020 11:24
2020-11241828-9;25/06/2020 11:24;PRACA PREFEITO MARIO CARNEIRO, Nº 26 - DORES DO INDAIA;-194.615.871;-456.026.163;A21003 - VISITA CADASTRO/CONVITE REUNIAO DA REDE DE BANCOS PROTEGIDOS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;18264;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;26/06/2020 11:24
2020-11243977-0;25/06/2020 14:39;RUA JOAQUIM MACHADO, Nº 48 - CENTRO - ESTRELA DO INDAIA;-195.224.303;-457.865.784;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25701;Não;Não;Não;RAT;Classificada;26/06/2020 11:24
2020-11247614-8;25/06/2020 18:39;PRACA AFONSO PENA, Nº 30 - CENTRO - PARA DE MINAS;-198.595.084;-446.083.528;Y11011 - APOIO A OUTROS ORGAOS (C) (Prioridade: 3 - Baixa);19 CIA PM IND/7 RPM;18501;Não;Não;Não;RAT;Classificada;26/06/2020 05:16
2020-11249505-3;25/06/2020 21:08;AVENIDA DONA EUGENIA, Nº 377 - CENTRO - QUARTEL GERAL;-19.271.998;-455.558.021;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25683;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;26/06/2020 11:24
2020-11250401-5;25/06/2020 22:30;RUA DOM PEDRO I, Nº 160 - CENTRO - ESTRELA DO INDAIA;-195.189.359;-457.938.222;Y15001 - PATRULHA ESCOLAR / PATRULHA DE PREVENCAO AS DROGAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25701;Não;Não;Não;RAT;Classificada;26/06/2020 11:23
2020-11252313-0;26/06/2020 04:16;RUA EXPEDICIONARIO JOSE ALVES CORDEIRO, Nº 356 - SANTA CRUZ - CLAUDIO;-204.360.421;-447.804.986;A99000 - OUTRAS ACOES DEFESA SOCIAL (C) (Prioridade: 3 - Baixa);139 CIA PM/23 BPM/7 RPM;28884;Não;Sim;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;26/06/2020 07:31
2020-11253226-3;26/06/2020 08:06;RUA JADER MOURA, Nº 310 - CENTRO - ABAETE;-191.567.459;-454.451.197;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25927;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;26/06/2020 17:39
2020-11253492-7;26/06/2020 08:32;PRACA GETULIO VARGAS, Nº 24 - CENTRO - DORES DO INDAIA;-194.601.963;-456.014.138;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;21360;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;26/06/2020 17:39
2020-11253497-0;26/06/2020 08:34;AVENIDA FRANCISCO CAMPOS, Nº 76 - CENTRO - ESTRELA DO INDAIA;-19.522.006;-457.868.665;A21003 - VISITA CADASTRO/CONVITE REUNIAO DA REDE DE BANCOS PROTEGIDOS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25701;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;26/06/2020 17:40
2020-11254379-0;26/06/2020 09:56;RUA FRANCISCO FERNANDES, Nº 110 - CENTRO - QUARTEL GERAL;-192.725.923;-455.553.524;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;24347;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;26/06/2020 17:43
2020-11255238-3;26/06/2020 11:10;ALAMEDA CORONEL FULGENCIO, Nº S/N - VILA MILITAR - BOM DESPACHO;-197.315.017;-452.546.914;X01000 - SUPERVISAO (C) (Prioridade: 3 - Baixa);50 CIA PM/7 BPM/7 RPM;28072;Não;Não;Não;RAT;Classificada;26/06/2020 13:16
2020-11255355-7;26/06/2020 11:19;AVENIDA FRANCISCO CAMPOS, Nº 767 - CENTRO - DORES DO INDAIA;-194.625.391;-456.035.738;A21003 - VISITA CADASTRO/CONVITE REUNIAO DA REDE DE BANCOS PROTEGIDOS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;21360;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;26/06/2020 17:42
2020-11258027-4;26/06/2020 15:08;RUA CORONEL ALEXANDRE, Nº 177 - CENTRO - DORES DO INDAIA;-194.665.961;-456.070.724;Y15001 - PATRULHA ESCOLAR / PATRULHA DE PREVENCAO AS DROGAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;21360;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;26/06/2020 17:42
2020-11258993-0;26/06/2020 16:13;RUA JOAQUIM MACHADO, Nº 48 - CENTRO - ESTRELA DO INDAIA;-195.224.303;-457.865.784;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25701;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;26/06/2020 17:42
2020-11261494-8;26/06/2020 19:02;RUA DOUTOR MIGUEL GONTIJO, Nº S/N - CENTRO - BOM DESPACHO;-197.400.411;-452.539.433;Y10008 - COBERTURA POLICIAL A PREFEITURAS (C) (Prioridade: 3 - Baixa);50 CIA PM/7 BPM/7 RPM;23016;Não;Não;Não;RAT;Classificada;26/06/2020 23:05
2020-11262730-4;26/06/2020 20:18;RUA DOUTOR MIGUEL GONTIJO, Nº S/N - CENTRO - BOM DESPACHO;-197.400.411;-452.539.433;A99000 - OUTRAS ACOES DEFESA SOCIAL (C) (Prioridade: 3 - Baixa);50 CIA PM/7 BPM/7 RPM;23016;Não;Não;Não;W99000-OUTROS TIPOS DE ROTINAS ADMINISTRATIVAS;Classificada;26/06/2020 20:53
2020-11263427-1;26/06/2020 21:09;AVENIDA DONA EUGENIA, Nº 377 - CENTRO - QUARTEL GERAL;-19.271.998;-455.558.021;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25683;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;26/06/2020 21:10
2020-11264729-6;26/06/2020 22:50;RUA DOM PEDRO I, Nº 160 - CENTRO - ESTRELA DO INDAIA;-195.189.359;-457.938.222;Y15001 - PATRULHA ESCOLAR / PATRULHA DE PREVENCAO AS DROGAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25701;Não;Não;Não;RAT;Classificada;26/06/2020 22:51
2020-11267276-0;27/06/2020 02:23;DISTRITO INDUSTRIAL, Nº S/N - LAGOA DA PRATA;-200.021.232;-455.159.814;A99000 - OUTRAS ACOES DEFESA SOCIAL (C) (Prioridade: 3 - Baixa);107 CIA PM/7 BPM/7 RPM;24679;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;27/06/2020 02:25
2020-11267418-2;27/06/2020 02:52;SITIO SITIO, Nº S/N - LAGOA DA PRATA;-200.484.201;-455.176.056;A99000 - OUTRAS ACOES DEFESA SOCIAL (C) (Prioridade: 3 - Baixa);107 CIA PM/7 BPM/7 RPM;24679;Não;Não;Não;TRANS-TRANSMITIDO A REDE;Classificada;27/06/2020 05:40
2020-11268554-6;27/06/2020 07:33;RUA NOSSA SENHORA DA ABADIA, Nº 745 - PALMEIRAS - FORMIGA;-204.576.516;-454.501.485;X01000 - SUPERVISAO (C) (Prioridade: 3 - Baixa);63 BPM/7 RPM;CAPALISSON;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;27/06/2020 12:51
2020-11268797-8;27/06/2020 08:06;PRACA AFONSO PENA, Nº 30 - CENTRO - PARA DE MINAS;-198.595.084;-446.083.528;Y10008 - COBERTURA POLICIAL A PREFEITURAS (C) (Prioridade: 3 - Baixa);19 CIA PM IND/7 RPM;28084;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;27/06/2020 16:13
2020-11270506-6;27/06/2020 11:15;PRACA GETULIO VARGAS, Nº 21 - CENTRO - DORES DO INDAIA;-194.601.004;-456.018.211;A21000 - ACOES PREVENTIVAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;18264;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;27/06/2020 17:40
2020-11270548-6;27/06/2020 11:20;PRACA PREFEITO MARIO CARNEIRO, Nº 26 - CENTRO - DORES DO INDAIA;;;A21003 - VISITA CADASTRO/CONVITE REUNIAO DA REDE DE BANCOS PROTEGIDOS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;18264;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;27/06/2020 17:40
2020-11270729-0;27/06/2020 11:46;AVENIDA FRANCISCO CAMPOS, Nº 76 - CENTRO - ESTRELA DO INDAIA;-19.522.006;-457.868.665;A21003 - VISITA CADASTRO/CONVITE REUNIAO DA REDE DE BANCOS PROTEGIDOS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25701;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;27/06/2020 17:40
2020-11274396-1;27/06/2020 17:01;RUA MATO GROSSO, Nº 1800 - AFONSO PENA - DIVINOPOLIS;-201.317.291;-448.905.678;X01000 - SUPERVISAO (C) (Prioridade: 3 - Baixa);23 BPM/7 RPM;CAD;Não;Não;Não;BOLETIM DE OCORRENCIA / BOS;Classificada;27/06/2020 22:30
2020-11275650-0;27/06/2020 18:32;AVENIDA DONA EUGENIA, Nº 377 - CENTRO - QUARTEL GERAL;-19.271.998;-455.558.021;Y15001 - PATRULHA ESCOLAR / PATRULHA DE PREVENCAO AS DROGAS (C) (Prioridade: 3 - Baixa);141 CIA PM/7 BPM/7 RPM;25683;Não;Não;Não;RAT / BOLETIM DE OCORRENCIA;Classificada;27/06/2020 18:39
2020-11276006-6;27/06/2020 19:00;PRACA AFONSO PENA, Nº 30 - CENTRO - PARA DE MINAS;-198.595.084;-446.083.528;Y10008 - COBERTURA POLICIAL A PREFEITURAS (C) (Prioridade: 3 - Baixa);19 CIA PM IND/7 RPM;21939;Não;Não;Não;RAT;Classificada;28/06/2020 05:21
2020-11276093-0;27/06/2020 19:06;RUA ROSARIO, Nº S/N - JARDIM AMERICA - BOM DESPACHO;-197.535.628;-452.595.571;Y10008 - COBERTURA POLICIAL A PREFEITURAS (C) (Prioridade: 3 - Baixa);50 CIA PM/7 BPM/7 RPM;23016;Não;Não;Não;RAT;Classificada;27/06/2020 22:03
